공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
[테크사업부] 백엔드 개발자,매드업,등록일 23/10/04,~ 10/31(화),서울 강남구,경력 1~10년,대졸↑,정규직·전문연구요원,,"GCP, 아키텍쳐, Python, SaaS, API 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46678804&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[포그리트] Backend 개발자 채용,(주)포그리트,수정일 23/10/06,~ 12/05(화),경기 성남시 분당구,경력2년↑,학력무관,정규직·전문연구요원,,"GCP, PostgreSQL, SQL, Python, Ruby 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46709565&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
닷넷 개발자,(주)이투마스,수정일 23/10/05,상시채용,서울 강서구,경력 10~15년,학력무관,정규직,,"GCP, SQL, .NET, API, HTML5 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46684485&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
스포츠투아이(주) 머신비전 S/W 엔지니어 채용 공고,스포츠투아이(주),수정일 23/10/10,~ 12/09(토),경기 성남시 분당구,경력5년↑,대졸↑,정규직,,"GCP, DBMS, S/W, AWS, 클라우드 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46729211&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
Cloud Architect (Application Architect),오케스트로(주),등록일 23/07/11,상시채용,서울전체,경력 5~10년,학력무관,정규직,,"GCP, 아키텍쳐, 인터페이스, Python, VMware 외 등록일 23/07/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46116006&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
웹 서버 개발자(JAVA & Spring Framework),(주)페르미,수정일 23/09/22,상시채용,서울 강남구,경력 2~20년,초대졸↑,정규직,,"GCP, Redis, Spring, SpringBoot, SQL 외 수정일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45941043&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
리눅스 시스템 엔지니어 경력 채용,(주)베이넥스,수정일 23/09/14,~ 11/06(월),서울 영등포구,경력3년↑,학력무관,정규직,,"GCP, 유지보수, PostgreSQL, SE(시스템엔지니어), MongoDB 외 수정일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46533026&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[인텔리전스랩스] 데이터 분석가 (넥슨 플랫폼),(주)넥슨,등록일 23/09/27,채용시,경기 성남시 분당구,경력무관,학력무관,정규직,,"GCP, 모델링, R, Spark, 데이터분석가 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46667497&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
솔루션 엔지니어,(주)루닛,등록일 23/08/30,상시채용,서울 강남구,경력 3~11년,학력무관,정규직,,"GCP, S/W, 헬스케어, Python, SE(시스템엔지니어) 외 등록일 23/08/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46472730&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
ICT사업본부 IT팀 개발자 모집,하이텍앤솔(주),수정일 23/09/25,채용시,서울 송파구,경력3년↑,대졸↑,정규직,,"GCP, Spring, PostgreSQL, SQL, API 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46648975&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
[TWC] IT 인프라팀 팀원 채용 (네트워크 엔지니어 / 경력 3년),더화이트커뮤니케이션(주),등록일 23/09/27,채용시,서울 성동구,경력3년↑,학력무관,정규직,,"GCP, 유지보수, 헬스케어, 정보통신, 챗봇 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46664186&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
"[Tech] 클라우드 네트워크, 보안솔루션 전문가",콘텐츠웨이브(주),등록일 23/07/20,상시채용,서울전체,경력 5~10년,학력무관,정규직,,"GCP, 악성코드, 모의해킹, AWS, ISMS 외 등록일 23/07/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46189326&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=73080728-9ee7-4671-b3c9-fa23304ae409
클라우드 SA / DevOps 설계 및 구축 신입/경력사원 영입,디딤365(주),수정일 23/10/05,채용시,서울 금천구,신입·경력,초대졸↑,정규직,,"GCP, 유지보수, 아키텍쳐, Python, SaaS 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46455551&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
"[STL] 스타트투데이 IT (ASP, NET)부문 채용공고",(주)에스티엘,등록일 23/09/21,~ 11/20(월),경기 파주시,경력무관,학력무관,정규직,,"GCP, ASP, ASP.NET, AWS, Azure 외 등록일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46628213&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
Python / 백엔드 개발자 경력 채용,(주)커넥트브릭,수정일 23/10/04,~ 11/02(목),서울 마포구,경력 2~8년,대졸↑,정규직,,"GCP, 풀스택, AI(인공지능), OpenCV, Python 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46684861&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[자이언트스텝] 서비스 시큐리티 엔지니어 채용합니다.,(주)자이언트스텝,수정일 23/10/04,~ 10/27(금),서울 강남구,경력무관,학력무관,정규직,,"GCP, 악성코드, DevOps, AWS, 클라우드 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46455456&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
"Python/FastAPI 개발자, 디자이너, 퍼블리셔, 기획자 신입/경력",(주)에스아이알소프트,수정일 23/09/10,~ 11/09(목),서울 강남구,경력무관,학력무관,정규직·계약직,,"GCP, 풀스택, Ajax, MariaDB, Python 외 수정일 23/09/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46547326&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[유니콘기업 리디] 데이터 엔지니어 모집,리디(주),등록일 23/10/05,~ 10/31(화),서울 강남구,경력 3~9년,학력무관,정규직,,"ETL, SQL, Python, Scala, 알고리즘 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46702370&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[CryptoParadise] Back-end Developer,크립토파라다이스(주),등록일 23/09/25,상시채용,경기 성남시 분당구,경력무관,학력무관,정규직,,"GCP, API, HTML5, React, DevOps 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46650855&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[ESTsoft] IT인프라 엔지니어 (경력),(주)이스트소프트,등록일 23/09/12,상시채용,서울 서초구,경력 5~10년,학력무관,정규직,,"GCP, SQL, MariaDB, Python, H/W 외 등록일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46565262&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
백엔드 개발자,(주)오아시스비즈니스,수정일 23/10/10,상시채용,서울 강남구,경력 2~5년,대졸↑,정규직,,"GCP, Spring, SpringBoot, SQL, API 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46680507&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
데이터엔지니어,(주)애자일소다,수정일 23/09/27,상시채용,서울 강남구,신입·경력,초대졸↑,정규직,,"GCP, PostgreSQL, SQL, MariaDB, Python 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46362733&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
DevOps 개발자 / 엔지니어 / 아키텍트 채용,데이터플로,등록일 23/09/18,~ 11/17(금),서울 강남구,경력무관,학력무관,정규직·계약직,"10,000 만원","GCP, PaaS, Kubernetes, Git, AWS 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46604352&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
DevOps 경력 2년 이상,(주)블록오디세이,등록일 23/08/29,상시채용,서울 강남구,경력 2~10년,대졸↑,정규직,,"GCP, 아키텍쳐, Python, SE(시스템엔지니어), R 외 등록일 23/08/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46464630&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
REACT · PHP · PYTHON 개발자 채용,행복쇼핑(주),수정일 23/10/11,~ 11/30(목),서울 영등포구,경력3년↑,초대졸↑,정규직,,"GCP, 풀스택, ETL, Python, Android 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46689679&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[STL] 스타트투데이 IT (Cloud DB관리자) 부문 채용공고,(주)에스티엘,등록일 23/09/21,~ 11/20(월),경기 파주시,경력무관,학력무관,정규직,,"GCP, ASP, AWS, Azure, 클라우드 외 등록일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46628263&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
Strategic Business (컨설턴트/프론트엔드 등) 채용,메가존클라우드(주),수정일 23/09/13,~ 11/11(토),서울 강남구,경력,학력무관,정규직,,"GCP, Python, Angular, 기술영업, HTML5 외 수정일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46560740&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
Solution Architect (Mass Migration Center) 채용,메가존클라우드(주),등록일 23/09/12,~ 11/11(토),서울 강남구,경력2년↑,학력무관,정규직,,"GCP, 아키텍쳐, PostgreSQL, ETL, SQL 외 등록일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46560584&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
"[코웨이] IT운영실 경력직 수시채용 (IT구매, 정보보안 직무)",코웨이(주),등록일 23/10/10,~ 10/29(일),서울 구로구,경력,고졸↑,정규직·계약직,,"GCP, Windows, 보안관제, VPN, 개발구매 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46719537&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[전산팀] 시스템엔지니어 모집,라온피플(주),수정일 23/10/11,~ 10/31(화),경기 성남시 분당구,경력1년↑,학력무관,정규직,,"GCP, MariaDB, Python, Pytorch, VMware 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46651902&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
사내 IT 인프라 담당자,(주)위메이드,등록일 23/09/25,~ 12/24(일),경기전체,경력 1~5년,학력무관,정규직,,"GCP, SE(시스템엔지니어), AWS, Azure, 네트워크 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46651305&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
Google Cloud Business 채용,메가존소프트(주),등록일 23/09/18,~ 11/17(금),서울 강남구,경력무관,학력무관,정규직,,"GCP, 사업관리, 회계, PostgreSQL, ETL 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46598158&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
클라우드 엔지니어,브릭메이트 주식회사,등록일 23/10/04,~ 11/03(금),서울 영등포구,신입·경력,대졸↑,정규직,,"GCP, IaaS, PaaS, AWS, 클라우드 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46691472&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
백엔드 개발자를 모십니다.,화진로보틱스(주),수정일 23/10/09,~ 10/27(금),경기 화성시,경력3년↑,학력무관,정규직,,"GCP, 유지보수, 풀스택, AI(인공지능), Ajax 외 수정일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46664907&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
2023년 하미글로벌 솔루션 사업부(영업/영업지원/고객지원/개발) 경력 채용,(주)하미글로벌,수정일 23/09/01,~ 10/29(일),서울 금천구,신입·경력,학력무관,정규직,,"GCP, 유지보수, 기술영업, 클라우드, Java 외 수정일 23/09/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46480706&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
그루비사업부 클라우드 엔지니어,(주)플래티어,수정일 23/07/25,상시채용,서울전체,경력 2~10년,학력무관,정규직,,"GCP, Apache, SE(시스템엔지니어), Kubernetes, Git 외 수정일 23/07/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45631291&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[Upstage] Software Engineer - MLOps Platform,(주)업스테이지,등록일 23/08/17,상시채용,경기전체,경력 1~10년,학력무관,정규직,,"GCP, Python, 챗봇, React, Java 외 등록일 23/08/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46377283&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
개발자 경력자 채용 (정규직),(주)올라핀테크,수정일 23/10/04,채용시,서울 강남구,경력 3~10년,학력무관,정규직,,"GCP, 유지보수, 풀스택, Spring, SpringBoot 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46459817&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
"네트워크, 보안, SA 전문가 채용",메가존클라우드(주),등록일 23/09/12,~ 11/11(토),서울 강남구,경력무관,학력무관,계약직,,"GCP, Windows, API, 악성코드, 보안관제 외 등록일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46560729&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
(경력) 백엔드/서버개발 정규직 모집합니다.,(주)스타칸,수정일 23/09/13,상시채용,부산 해운대구,경력 3~15년,학력무관,정규직,,"GCP, 유지보수, 알고리즘, 클라우드, MySQL 외 수정일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46558291&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[LG그룹] 클라우드 아키텍처(TA/AA) 경력 채용,(주)비즈테크아이,수정일 23/10/05,~ 11/30(목),서울 마포구,경력5년↑,대졸↑,정규직·계약직,,"GCP, RPA, DevOps, AWS, 클라우드 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46702789&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
백엔드 엔지니어 경력 채용,(주)아드리엘,수정일 23/01/11,상시채용,서울전체,경력 2~7년,대졸↑,정규직,,"GCP, 유지보수, Redis, PostgreSQL, SaaS 외 수정일 23/01/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44828570&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
시스템 운영,아주큐엠에스(주),수정일 23/09/14,~ 10/13(금),경기 용인시 수지구,경력 2~5년,초대졸↑,정규직,,"GCP, IDC, SE(시스템엔지니어), AWS, Linux 외 수정일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46573676&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
"DW 아키텍쳐, 컨설턴트, PL급, Cloud전문가",(주)에스피에이치,수정일 23/03/08,상시채용,서울전체,경력 3~15년,대졸↑,정규직,,"GCP, 아키텍쳐, SQL, ETL, Python 외 수정일 23/03/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43485883&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
오픈소스 DBMS 엔지니어 채용,(주)락플레이스,등록일 23/09/07,~ 10/15(일),서울 종로구,경력3년↑,학력무관,정규직,,"GCP, Redis, PostgreSQL, Python, MongoDB 외 등록일 23/09/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46534398&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[ 경력] 기술연구소 VDI솔루션 개발자 채용,나무기술(주),등록일 23/09/21,~ 10/21(토),서울 강서구,경력3년↑,초대졸↑,정규직,,"GCP, 유지보수, Python, VDI, VMware 외 등록일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46629460&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
"K Cloud(sales, Engineer 등) 채용",메가존클라우드(주),수정일 23/10/11,~ 11/21(화),서울 강남구,신입,학력무관,정규직,,"GCP, SQL, Python, 기술영업, IT영업 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46633405&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[CryptoParadise] Front-end Developer,크립토파라다이스(주),수정일 23/09/25,상시채용,경기 성남시 분당구,경력무관,학력무관,정규직,,"GCP, API, HTML5, React, DevOps 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46650656&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[알스퀘어] 파이썬 백엔드 서버 개발자 경력직 채용,(주)알스퀘어,등록일 23/10/10,~ 11/09(목),서울 강남구,경력8년↑,학력무관,정규직,,"GCP, Pandas, AWS, 인프라, 백엔드/서버개발 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46731560&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
(유)에이스톰 인프라 SE채용,(유)에이스톰,등록일 23/09/26,채용시,서울 강남구,경력 2~10년,학력무관,정규직,,"GCP, SVN, SE(시스템엔지니어), DevOps, AWS 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46655257&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
그루비사업부 데이터사이언티스트,(주)플래티어,수정일 23/07/27,상시채용,서울전체,경력 1~10년,대졸↑,정규직,,"GCP, AI(인공지능), SQL, Python, Pytorch 외 수정일 23/07/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45631132&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
[블록오디세이] DevOps 경력 2년 이상,(주)블록오디세이,수정일 23/08/29,상시채용,서울 강남구,경력 2~10년,대졸↑,정규직,,"GCP, DevOps, AWS, 클라우드, Azure 외 수정일 23/08/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46464358&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=1fe7035a-47f0-4b68-85a7-8cae4db557e7
클라우드 구축 및 운영 엔지니어 채용,디딤365(주),수정일 23/10/05,채용시,서울 금천구,경력1년↑,초대졸↑,정규직,,"GCP, 유지보수, Windows, PostgreSQL, SQL 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46464824&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
(주)콘돌 하반기 경력직 공개 채용(개발/디자인/마케팅/기획전략),(주)콘돌,수정일 23/10/01,~ 11/30(목),서울 강동구,경력 1~10년,학력무관,정규직,,"GCP, 유지보수, 사업관리, 언론홍보, Python 외 수정일 23/10/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46657689&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
[TEXTNET] Google Cloud Platform 기반 ML/AI 엔지니어,(주)스피링크,등록일 23/09/18,~ 10/18(수),서울 용산구,경력3년↑,대졸↑,정규직,,"GCP, 메타버스, Python, Pytorch, 정보통신 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46602075&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
"플랫폼개발(Python, Java) 경력직(3년이상 필수) 채용",주식회사 두나미스아트테크놀로지스,수정일 23/09/15,~ 10/14(토),서울 강남구,경력3년↑,대졸↑,정규직,,"Spring, PostgreSQL, SpringBoot, SQL, Python 외 수정일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46587613&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
블록체인 엔지니어(Blockchain Engineer) 정규직 모집,(주)스탬퍼,수정일 23/03/09,상시채용,서울전체,신입·경력,대졸↑,정규직,,"GCP, SE(시스템엔지니어), AWS, DevOps, Linux 외 수정일 23/03/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44608960&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
하만커넥티드서비시즈 - Security Engineer,(유)하만커넥티드서비시즈인크,등록일 23/09/22,~ 10/22(일),경기 성남시 분당구,경력10년↑,대졸↑,정규직,,"AWS, 클라우드, Azure, Linux, 아키텍쳐 외 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46640064&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
DevOps 담당자 (5년 이상),(주)벤디스,등록일 23/09/19,~ 11/18(토),서울 강남구,경력5년↑,대졸↑,정규직,,"GCP, DevOps, AWS, 클라우드, Azure 외 등록일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46614398&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
백엔드 개발자(7년 이상),(주)에이아이파크,수정일 23/09/27,상시채용,서울 마포구,경력 7~10년,대졸↑,정규직,,"Ajax, RestAPI, 인터페이스, Python, SaaS 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45867179&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
[아이브릭스] 웹/앱 백엔드 경력직 개발자 채용공고,(주)아이브릭스,수정일 23/10/05,~ 10/27(금),경기 성남시 분당구,경력3년↑,학력무관,정규직,,"GCP, 풀스택, API, 챗봇, 알고리즘 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698204&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
[리치에일리언] 게임 클라이언트 개발자 모집(junior),리치에일리언 주식회사,수정일 23/10/10,~ 11/05(일),서울 강남구,경력2년↑,학력무관,정규직,,"GCP, AWS, iOS, SDK, Unity 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46520304&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
[연구개발본부] DevOps 엔지니어/ Solution 개발,(주)이글루코퍼레이션,수정일 23/09/25,~ 10/31(화),서울전체,경력 3~15년,대졸↑,정규직,,"GCP, Spring, SpringBoot, HTML5, CSS3 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45935991&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
Front-End 엔지니어,(주)제로원에이아이,수정일 23/06/22,상시채용,경기전체,경력 3~10년,학력무관,정규직,,"GCP, SaaS, API, Kafka, React 외 수정일 23/06/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45980345&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=a08b7927-d652-494c-bf5c-ce3d71d950f2
