공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
Web Software Engineer (경력 및 신입/전문연구요원 가능),이마고웍스(주),수정일 23/06/22,상시채용,서울 강남구,신입·경력,대졸↑,정규직,,"웹개발, 프론트엔드, S/W, C++, C언어 외 수정일 23/06/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42956556&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[miso] Front-end Developer,(유)미소,수정일 23/08/24,상시채용,서울 종로구,경력 1~10년,학력무관,정규직,,"웹개발, 프론트엔드, ECMAScript, Javascript, React 외 수정일 23/08/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46424921&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
AI vision engineer 신입/경력 모집,(주)알지에이아이엔씨,수정일 23/09/11,상시채용,서울 서초구,신입·경력,대졸↑,정규직,,"데이터엔지니어, 딥러닝, 머신러닝, 신경망, AI(인공지능) 외 수정일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46428909&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[eMoldino] 백엔드 개발자,(주)이몰디노,등록일 23/08/28,상시채용,서울 중구,경력 3~5년,학력무관,정규직,,"DBA, RDBMS, 백엔드/서버개발, 웹개발, SE(시스템엔지니어) 외 등록일 23/08/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46449533&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[miso] Product Manager,(유)미소,수정일 23/10/06,상시채용,서울 종로구,경력 5~15년,학력무관,정규직,,"백엔드/서버개발, 웹개발, 프론트엔드, 인프라, AWS 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46591889&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
Data Scientist 경력 채용,(주)피에트,수정일 23/09/15,상시채용,서울 강남구,경력 4~10년,학력무관,정규직,,"데이터분석가, 데이터시각화, 데이터마이닝, 빅데이터, SE(시스템엔지니어) 외 수정일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46129022&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
외국계뷰티회사 l Big data engineer 모집(재택가능),키스 네일 프러덕츠 인크,수정일 23/09/27,~ 11/25(토),서울 강남구,경력8년↑,대졸↑,정규직,,"데이터엔지니어, RDBMS, 빅데이터, 머신러닝, 스크립트 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46655305&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[S-Alpha] 임상 통계분석 신입 및 경력 채용,(주)에스알파테라퓨틱스,수정일 23/10/06,~ 11/05(일),서울 서초구,경력무관,석사↑,계약직,,"데이터분석가, 데이터분석, 임상시험, 임상개발, 임상시험 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46712036&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
IT Manager (팀장) - 외국계 유명 소비재 기업,HeNny & McCoy,등록일 23/10/06,~ 11/05(일),서울 강남구,경력10년↑,대졸↑,정규직,,"데이터엔지니어, 기술지원, 유지보수, 네트워크, ERP 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46712479&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[주요 SI업체] 컴퓨터비전AI / 언어AI (석사 이상),파워에이치알,수정일 23/10/11,~ 10/29(일),서울 강서구,경력 1~12년,석사↑,정규직,,"빅데이터, 딥러닝, 머신러닝, 알고리즘, 영상처리 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46669915&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
"[STRADVISION] Algorithm Engineer, Computer Vision (Korea)",스트라드비젼(STRADVISION),수정일 23/09/25,~ 10/31(화),서울 서초구,경력 3~8년,학력무관,정규직,,"알고리즘, 자율주행, 컴퓨터비전, C++, C언어 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46590025&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
"Algorithm Engineer,Camera Calibration (Korea)",스트라드비젼(STRADVISION),등록일 23/09/15,~ 10/31(화),서울 서초구,경력 3~8년,학력무관,정규직,,"알고리즘, 자율주행, 컴퓨터비전, C++, C언어 외 등록일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46590259&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
헬스케어 플랫폼 기업 - Data Scientist,피앤오파트너스,등록일 23/10/11,~ 11/10(금),서울 강남구,경력 3~7년,대졸↑,정규직,,"데이터분석가, 빅데이터, 딥러닝, 머신러닝, AI(인공지능) 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46738131&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
디지털트윈 Business Analyst 모집,(주)네비웍스,수정일 23/09/19,~ 10/18(수),경기 안양시 동안구,신입·경력,대졸↑,정규직,,"문서작성, 사무행정, 서류관리, 인/허가, 애널리스트 수정일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46612516&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[패스트캠퍼스][인턴] 디자이너 채용,데이원컴퍼니(주),수정일 23/10/05,채용시,서울 강남구,경력무관,학력무관,계약직,,"광고디자인, 콘텐츠디자인, 상세페이지, 일러스트, Figma 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46583670&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[패스트캠퍼스] [경력] 서비스 기획자,데이원컴퍼니(주),수정일 23/10/10,채용시,서울 강남구,경력 3~8년,학력무관,정규직,,"사업기획, 서비스기획, 앱기획, 웹기획, 구매기획 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46568481&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[정규직] 연구소 S/W 연구원 모집 - 1차,(주)디바이스넷,수정일 23/09/26,채용시,경기 안양시 동안구,신입·경력,고졸↑,정규직,"4,000 만원","R&D, 연구원, SI·시스템통합, 시스템관리, 소프트웨어개발 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46407454&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[패스트캠퍼스][경력] B2B 콘텐츠 마케터,데이원컴퍼니(주),수정일 23/09/14,상시채용,서울 강남구,경력2년↑,학력무관,정규직,,"마케팅기획, 마케팅전략, 브랜드마케팅, 콘텐츠마케팅, B2B마케팅 외 수정일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46438729&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[패스트캠퍼스] [경력] B2B Sales Development 매니저,데이원컴퍼니(주),수정일 23/09/15,채용시,서울 강남구,경력 1~3년,학력무관,정규직,,"영업관리, 영업지원, 영업마케팅, 영업전략, 영업기획 외 수정일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46563430&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
교육 기획,(주)모두의연구소,등록일 23/09/20,채용시,서울 강남구,경력 3~5년,학력무관,정규직,,"교육기획, 교수설계, 교육운영, 교육컨텐츠기획, 컴퓨터교육 외 등록일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46619047&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
AI/빅데이터 분야 웹 디자이너 채용,(주)데이터사이언스랩,등록일 23/09/26,~ 10/26(목),경기 성남시 수정구,경력1년↑,초대졸↑,정규직·계약직,,"웹디자인, 소프트웨어개발 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46656967&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
Person In Plant MS&T (Senior Scientist),(유)한국비엠에스제약,수정일 23/09/22,채용시,서울 강남구,경력3년↑,대졸↑,정규직,,"세포배양, 제약/바이오, 제약/바이오, 의약·제약 수정일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46408933&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[동아사이언스] 자사몰 담당자 채용 (판매기획/B2B제휴),(주)동아사이언스,수정일 23/10/05,~ 10/21(토),서울 용산구,경력무관,대졸↑,정규직,,"영업관리, 영업MD, 기획MD, B2B마케팅, 사업제휴 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46631830&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
"[미디어, 매체사] 광고대행 - 광고 기획 AE 경력",(주)더북컴퍼니,등록일 23/09/11,내일마감,서울 강남구,경력5년↑,대졸↑,정규직,,"마케팅기획, 마케팅전략, 인플루언서마케팅, 광고마케팅, 디지털마케팅 외 등록일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46551247&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
IVDR Assessor,(주)디엔브이비즈니스어슈어런스코리아,등록일 23/09/18,~ 10/18(수),서울 종로구,경력4년↑,대졸↑,정규직,,"인증심사원, 품질보증, QA, 컨설팅 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46600903&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
솔루션컨설턴트(판교본사) 경력사원 모집 건,㈜와이즈넛,등록일 23/10/04,상시채용,경기 성남시 분당구,경력5년↑,학력무관,정규직,,"웹기획, 컨설턴트, PM(프로젝트매니저), 사업기획, 사업관리 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46688588&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
"[티사이언티픽] CS고객지원 담당자 채용[모바일쿠폰,모바일상품]",(주)티사이언티픽,수정일 23/10/06,~ 10/17(화),서울 동작구,경력무관,고졸↑,정규직,,"CS, 메일상담, 원격상담, 전화상담, 인바운드 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46700209&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
Customer Service Specialist,아반토퍼포먼스머티리얼즈코리아(유),등록일 23/09/19,~ 10/19(목),경기 수원시 영통구,경력3년↑,초대졸↑,계약직,,"영업관리, 해외영업지원, CS관리, CSR, CS 외 등록일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46611762&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=e7848cb1-cd2e-4ac7-9bfc-8d50ca3a6925
[외국계 자동차 시험장비 기업] Calibration Engineer,한국에이브이엘(주),수정일 23/09/13,~ 10/13(금),인천 연수구,신입·경력,대졸↑,정규직,,"기술연구, 기계, 기계설비, 메카트로닉스, 자동차 외 수정일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46574573&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
[이천시/정규직] CS사무 / CS Engineer 채용(신입가능),(주)에이젝코리아,등록일 23/09/26,~ 10/13(금),경기 이천시,신입·경력,초대졸↑,정규직,,"문서작성, 사무보조, 고객응대, CS, 메일상담 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46660265&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
[외국계 의료기기] QA Administrator (산휴 대체),덴츠플라이시로나코리아(유),등록일 23/10/04,~ 11/03(금),서울 송파구,경력 1~5년,초대졸↑,기간제·계약직,,"QA, 품질보증, 수입유통 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46687170&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
[Kenvue Korea] MFG Service Delivery Lead (IT),한국존슨앤드존슨판매(유),수정일 23/09/18,채용시,충북 청주시 흥덕구,경력5년↑,대졸↑,정규직,,"수출입, 의약·제약 수정일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46607304&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
아비바코리아 Product Sales,아비바코리아(주),수정일 23/09/28,상시채용,서울 중구,경력10년↑,대졸↑,정규직,,"영업, SI·시스템통합, ERP, 솔루션업체 수정일 23/09/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46656377&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
Auditor MHS (IVD),티유브이슈드코리아(주),등록일 23/10/06,~ 10/15(일),서울 영등포구,경력4년↑,대졸↑,정규직,,"인증심사원, R&D, 인증, 컨설팅 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46710748&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
에코후레쉬 브랜딩/온사이트/CRM 모집,(주)제이앤케이사이언스,등록일 23/09/29,~ 11/28(화),서울 서초구,경력 2~10년,학력무관,정규직,,"크리에이터, 브랜드마케팅, 온라인마케팅, BM(브랜드매니저), CRM마케팅 외 등록일 23/09/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46670272&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
컨설팅부문 BT팀 (비즈니스모델 혁신/전략) 컨설턴트 경력직,한영회계법인,등록일 23/10/05,~ 10/18(수),서울 영등포구,경력2년↑,대졸↑,정규직,,"전략기획, 컨설턴트, 기획, 데이터, 회계법인 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46701884&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
[AI뇌파분석솔루션기업/예비유니콘] 전략기획팀 대리~과장급,(주)아이메디신,등록일 23/09/11,오늘마감,서울 강남구,경력 4~10년,대졸↑,정규직,,"마케팅기획, 사업기획, 상품기획, 전략기획, 사업개발 외 등록일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46551030&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
Quality Manager,플라스틱옴니엄코리아뉴에너지(주),등록일 23/09/30,~ 10/30(월),경기 수원시 팔달구,경력13년↑,대졸↑,정규직,,"품질관리, 자동차부품 등록일 23/09/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46670901&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
[오가노이드사이언스] 마케팅 담당자 채용(판교),오가노이드사이언스(주),등록일 23/09/04,~ 11/03(금),경기 성남시 분당구,경력3년↑,학력무관,정규직,,"마케팅기획, 마케팅전략, 기업홍보, 브랜드마케팅, 마케팅 외 등록일 23/09/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46503721&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
외국계 제조 공정안전관리자 HSES,(주)솔루션인코퍼레이티드,등록일 23/10/04,채용시,서울 강남구,경력 3~10년,대졸↑,정규직,,"공정엔지니어, 안전보건관리자, 상주근무, 제조, 디스플레이 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46690492&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
Mind AI - Product Designer (UX/UI),(주)마인드에이아이,수정일 23/10/05,~ 12/04(월),서울 중구,경력2년↑,대졸↑,정규직,,"UI/UX디자인, GUI, Product, 소프트웨어개발 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46696940&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
B2B 기술영업 담당자 채용 (경력),(주)허니냅스,수정일 23/09/27,~ 10/27(금),서울 강남구,경력3년↑,대졸↑,정규직,,"기술영업, 솔루션기술영업, 시스템영업, 장비영업, 해외시장개척 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46662861&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
[판교/경력직] Sales Admin(영업 지원) 담당,(주)알체라,수정일 23/10/05,~ 11/05(일),경기 성남시 분당구,경력 4~10년,학력무관,정규직·계약직,,"영업관리, 영업지원, 거래처관리, 거래처영업, 매출관리 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46522335&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
[신입/경력] 서비스/쇼핑몰/광고 운영 직원 채용,(주)모바일닥터,등록일 23/09/13,채용시,서울 서초구,신입·경력,대졸↑,정규직,,"상품관리, 소셜커머스, 쇼핑몰, 마케팅기획, 마케팅전략 외 등록일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46575750&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
대기업 두바이법인 이커머스 영업 전략 분석 과장차장급,HR컨설팅(주),수정일 23/10/10,~ 11/09(목),아시아·중동 아랍에미레이트연합국,경력 10~18년,대졸↑,정규직·해외취업,,"데이터분석, 영업전략, 이커머스, 마케팅기획, 마케팅전략 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46727454&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
"외국계의료기기기업 - Key Account Manager, Area Sales Manager",에버브레인 컨설팅(주),등록일 23/10/07,~ 11/06(월),서울 강남구,경력 5~10년,대졸↑,정규직,,"의료기기영업, 영업, B2B, 헤드헌팅 등록일 23/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46714473&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
ㅣ패션대기업ㅣ IT Platform Manager(eCommerce),(주)베스트에치알 (Best HR),등록일 23/10/06,~ 11/05(일),서울 강남구,경력5년↑,대졸↑,정규직,,"PMO, 섬유, 패션, 잡화 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46713613&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
ㅣ패션대기업ㅣIT Platform Manager(PIM & CMS)/ 신입 지원가능,(주)베스트에치알 (Best HR),등록일 23/10/06,~ 11/05(일),서울 강남구,경력5년↑,대졸↑,정규직,,"PMO, 섬유, 패션, 잡화 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46713619&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4&searchType=search&paid_fl=n&search_uuid=9a320562-93b0-42c4-b069-349c4cdc8da2
