공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
한국건설생활환경시험연구원 과제계약직 모집(충북 오창),(재)한국건설생활환경시험연구원,등록일 23/10/10,~ 10/15(일),충북 청주시 청원구,경력무관,대졸↑,기간제·계약직,,"자율주행, 연구원, 재단법인 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46725806&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=3035f65c-25e2-438c-837e-ff389243f426
[㈜테크웨이즈] 각 부문별 신입·경력사원 모집,(주)테크웨이즈,수정일 23/09/21,내일마감,경기 용인시 수지구,신입·경력,고졸↑,정규직,,"자율주행, 기술지원, SE(시스템엔지니어), SI개발, 네트워크 외 수정일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46088072&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
(주)스카이오토넷 - 어라운드뷰 모니터링(AVM) SW 개발자 채용,(주)스카이오토넷,수정일 23/09/21,~ 11/20(월),서울 서초구,경력무관,학력무관,정규직,,"백엔드/서버개발, 앱개발, 웹개발, 유지보수, 정보보안 외 수정일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46631740&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
품질 검증 담당자 채용,(주)딥인사이트,수정일 23/10/05,~ 11/03(금),경기 성남시 분당구,신입,고졸↑,정규직,,"QA/테스터, 품질검사원, QA, QC, 불량분석 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46699182&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
"SW(Signal Processing, 신호처리) 충원",(주)스마트레이더시스템,수정일 23/09/26,~ 10/25(수),경기 성남시 분당구,경력,대졸↑,정규직,,"자율주행, SE(시스템엔지니어), 알고리즘, 임베디드, 정보통신 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46657478&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
연구개발 / 생산기술 및 생산관리 분야 신규인력 채용,(주)세스트,등록일 23/10/11,~ 11/10(금),대구 북구,경력무관,대졸↑,정규직·계약직,,"자율주행, 연구원, R&D, R&D기획, 기술연구 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732344&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[쉐코] 로보틱스 개발자 선임/ 책임 연구원 정규직 채용,(주)쉐코,수정일 23/09/26,채용시,인천 남동구,경력3년↑,초대졸↑,정규직,,"자율주행, 자율주행, C++, C언어, 로봇설계 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46640330&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
하반기 R&D 대규모 채용 (데이터분석/사이언티스트),(주)반프,등록일 23/09/11,채용시,서울 강남구,경력무관,대졸↑,정규직,,"데이터분석가, 데이터엔지니어, 데이터라벨링, 데이터마이닝, 데이터시각화 외 등록일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46548178&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[하나텍시스템] 연구소 개발자 대규모 수시채용 진행중,(주)하나텍시스템,등록일 23/10/04,~ 12/03(일),경기 광명시,경력무관,고졸↑,정규직,,"앱개발, SI개발, 데이터라벨링, 딥러닝, 머신러닝 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46681860&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
'23년도 (주)화인코왁 무인항공시스템 부문 신입/경력 채용,(주)화인코왁,수정일 23/09/21,상시채용,경기 의왕시,경력무관,학력무관,정규직,,"자율주행, 딥러닝, 이미지프로세싱, 임베디드, 펌웨어 외 수정일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46522719&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
ICT융합 스마트팩토리 제어설계 교육생 모집(K-디지털),대한상공회의소 충남인력개발원,수정일 23/09/21,~ 10/31(화),충남전체,경력무관,학력무관,교육생,,"자율주행, 데이터분석가, 네트워크, 딥러닝, 머신러닝 외 수정일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45936512&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
"(서울)KTCC 연구직 채용(주5일, 경력 무관)",(주)케이티씨씨,등록일 23/10/11,~ 11/10(금),서울 금천구,경력무관,학력무관,계약직,"3,000 (면접 후 협의)","자율주행, 연구원, R&D, R&D기획, 고분자 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46734551&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[Vueron]데이터 라벨링 담당자 모집,(주)뷰런테크놀로지,수정일 23/10/11,상시채용,서울 서초구,경력무관,학력무관,계약직,,"데이터라벨링, 사무보조, 소프트웨어개발 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46488248&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[WATA Inc/판교] IOT 어플리케이션 개발자,(주)와따,수정일 23/09/25,~ 12/31(일),경기전체,경력 3~11년,초대졸↑,정규직,,"백엔드/서버개발, 웹개발, 프론트엔드, 인프라, S/W 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46631985&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
서버/백엔드 신입 및 경력,(주)라온로드,수정일 23/07/12,상시채용,경기전체,신입·경력,대졸↑,정규직,,"백엔드/서버개발, 웹개발, 프론트엔드, DBA, 블록체인 외 수정일 23/07/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45478853&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
소프트웨어 개발자 모집공고,(주)하백소프트,등록일 23/10/10,~ 11/09(목),대전 유성구,경력무관,대졸↑,정규직,,"웹개발, 유지보수, 빅데이터, S/W, AI(인공지능) 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46730682&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
"현대모비스 서비스부품BU 현장 단기계약직 채용(대구, 경남양산)",현대모비스(주),수정일 23/10/11,~ 10/30(월),대구 서구,경력무관,학력무관,계약직,,"물류관리, 물류현장업무, 자동차, 자동차부품 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46730441&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
현대모비스 서비스부품BU 사무보조 계약직 채용 (전남 순천),현대모비스(주),수정일 23/09/27,~ 10/16(월),전남 순천시,경력무관,초대졸↑,계약직,,"서무, 사무보조, 사무행정, Excel, 회계 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46636832&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
현대모비스 서비스부품BU 물류현장 단기 계약직 채용(부산 사상),현대모비스(주),수정일 23/10/05,~ 10/18(수),부산 사상구,경력무관,학력무관,계약직,,"물류관리, 물류현장, 자동차부품 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46702870&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
현대모비스 서비스부품BU 물류현장 단기 계약직 채용(전북 김제),현대모비스(주),등록일 23/10/10,~ 10/23(월),전북 김제시,경력무관,학력무관,계약직,,"물류관리, 물류현장, 자동차부품 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46719581&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
현대모비스 서비스부품BU 물류현장 단기 계약직 채용(전북 전주),현대모비스(주),수정일 23/09/27,~ 10/16(월),전북 전주시 덕진구,경력무관,학력무관,계약직,,"물류관리, 재고관리, 물류현장, 자동차부품 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46643810&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
현대모비스 서비스부품BU 물류현장 단기 계약직 채용(충남 아산),현대모비스(주),수정일 23/09/27,~ 10/16(월),충남 아산시,경력무관,학력무관,계약직,,"물류관리, 물류현장업무, 자동차, 자동차부품 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46605168&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
현대모비스 서비스부품BU 물류현장 단기 계약직 채용(충남 서산),현대모비스(주),수정일 23/10/05,~ 10/18(수),충남 서산시,경력무관,학력무관,계약직,,"물류관리, 물류현장업무, 자동차, 자동차부품 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46702886&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
현대모비스 서비스부품BU 물류현장 단기 계약직 채용(경기 화성),현대모비스(주),등록일 23/10/05,~ 10/18(수),경기 화성시,경력무관,학력무관,계약직,,"물류관리, 물류현장업무, 자동차, 자동차부품 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46702732&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
AMS사업부 국내영업 채용,(주)유진로봇,수정일 23/10/04,~ 11/02(목),인천 연수구,경력,대졸↑,정규직,,"기술영업, 영업관리, 영업직, 솔루션기술영업, 시스템영업 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46689638&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[라닉스] 재무회계 팀장 채용공고,(주)라닉스,수정일 23/10/05,채용시,서울 강남구,경력15년↑,초대졸↑,정규직,,"IR/공시, 관리회계, 연결회계, 원가관리, 재무제표 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46697075&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[아이나비시스템즈] 인사관리 담당자 경력 모집,(주)아이나비시스템즈,수정일 23/10/10,~ 11/02(목),경기 성남시 분당구,경력 3~5년,대졸↑,정규직,,"채용담당자, HRM, 급여(Payroll), 인사행정, 인사 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46675609&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[라닉스] 재무회계 담당 채용공고,(주)라닉스,수정일 23/10/05,채용시,서울 강남구,경력5년↑,초대졸↑,정규직,,"IR/공시, 관리회계, 연결회계, 원가관리, 재무제표 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46631467&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[판교] 경영지원/총무/인사 실무담당자 모집,"WATA Co., Ltd.",수정일 23/09/07,~ 11/04(토),경기 성남시 분당구,경력3년↑,초대졸↑,정규직,,"총무, 문서작성, 비품관리, 사무행정, 서류관리 외 수정일 23/09/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46517750&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
2023년 하반기 정기 채용 공고 (신입/경력)-경영지원 부문,(주)소네트,수정일 23/09/12,~ 10/31(화),대구 달성군,경력무관,대졸↑,정규직,,"사무보조, 사무행정, 경영지원, 전기, 전기기술 외 수정일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46521375&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
엔지니어 정규직 신입채용,(주)트랜스테크,수정일 23/09/16,~ 10/15(일),경기 용인시,신입,초대졸↑,정규직,,"공정엔지니어, 기술엔지니어, 설계엔지니어, 부품설계, 2D설계 외 수정일 23/09/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46583800&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
바이크뱅크 인사총무팀(경력직) 채용 공고,바이크뱅크(주),수정일 23/09/28,~ 10/28(토),대구 달서구,경력1년↑,초대졸↑,정규직,,"총무, 인사행정, 렌탈샵, 임대, 오토리스 수정일 23/09/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46669472&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
미래 모빌리티 개발 검증 솔루션 기술영업(신입 및 경력),(주)컨트롤웍스,수정일 23/10/11,~ 11/09(목),서울 강남구,신입·경력,대졸↑,정규직,,"자율주행, 기술영업, 영업지원, 영업직, 솔루션기술영업 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46740834&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[강남구/코스닥예정社] 로봇 B2B 기술영업,(주)키스템프그룹,등록일 23/10/10,~ 10/19(목),서울 강남구,경력6년↑,학력무관,정규직,,"기술지원, 기술영업, 영업관리, 영업직, 판매직 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46728134&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[웨이즈원(주)] 공간정보 DATA 입력 / 품질검수 담당자 모집,웨이즈원(주),수정일 23/08/31,~ 10/27(금),경기 의왕시,경력무관,초대졸↑,정규직,,"QA/테스터, GIS, ArcGIS, QGIS, 사무보조 외 수정일 23/08/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46464307&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
㈜엠씨넥스 연구소(HW) 직원 모집의 건,(주)엠씨넥스,수정일 23/10/10,~ 11/09(목),인천 연수구,경력무관,학력무관,정규직,,"이미지프로세싱, 자율주행, H/W, MCU, 전자 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46725325&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[웨이즈원(주)] 사업기획 담당자 모집,웨이즈원(주),수정일 23/08/31,~ 10/27(금),경기 의왕시,신입·경력,대졸↑,정규직,,"GIS, QGIS, 기술영업, 영업관리, 영업직 외 수정일 23/08/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46462719&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
"신사업발굴 및 기획, 투자검토 경력직 채용",(주)에스제이엠,등록일 23/10/11,~ 10/22(일),경기 안산시 단원구,경력 5~12년,대졸↑,정규직,,"자율주행, 전략기획, 사업제휴, 신사업기획, 신사업발굴 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46736615&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[웨이즈원(주)] 정밀도로지도(HD MAP) 구축 담당자 모집,웨이즈원(주),수정일 23/09/05,~ 10/27(금),경기 의왕시,경력무관,초대졸↑,정규직,,"GIS, ArcGIS, QGIS, 사무보조, 전계장 외 수정일 23/09/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46512601&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
Java 웹개발자 모집(웹프로그래머),인포뱅크(주),등록일 23/10/10,~ 12/09(토),경기 성남시 분당구,경력 3~7년,초대졸↑,정규직,,"백엔드/서버개발, 웹개발, 프론트엔드, API, Ajax 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46730343&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[라닉스] 모빌리티통신사업부문 HW 개발자 모집 - 경력,(주)라닉스,등록일 23/10/05,~ 11/04(토),서울 강남구,경력 5~15년,초대졸↑,정규직,,"자율주행, 임베디드, 펌웨어, H/W, MCU 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46692513&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=b391f534-7b03-4948-b50b-6fdf8116c994
[수원] SW/HW 테스트 엔지니어 (QA) 경력 채용,(주)인피닉,수정일 23/10/11,~ 11/05(일),경기 수원시 영통구,경력1년↑,고졸↑,정규직,,"QA/테스터, H/W, S/W, 자율주행, IoT 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46712116&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
로봇(ROS) SW 개발자 채용,(주)테이슨,수정일 23/10/04,~ 11/01(수),서울 성동구,경력무관,대졸↑,정규직,,"백엔드/서버개발, 앱개발, 웹개발, 프론트엔드, 솔루션 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46673400&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
사업 기획 및 마케팅 인재를 모집합니다,(주)에이치제이웨이브,수정일 23/09/25,내일마감,경기 성남시 수정구,경력무관,학력무관,정규직,,"자율주행, R&D기획, 마케팅기획, 마케팅전략, 기업홍보 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46646167&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
[경기 성남] PM (Project Manager) 모집,(주)다리소프트,수정일 23/10/11,상시채용,경기 성남시 분당구,경력5년↑,고졸↑,정규직,,"데이터엔지니어, 백엔드/서버개발, 앱개발, 프론트엔드, 데이터라벨링 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46733780&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
국가 R&D사업 관리 담당자,(주)모라이,등록일 23/10/06,~ 10/31(화),서울 강남구,경력무관,학력무관,계약직,,"자율주행, 사무행정, 경영지원, 행정사, 회계 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46708770&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
(대구지사) Data Engineer,(주)모라이,수정일 23/09/25,~ 10/23(월),대구 북구,경력무관,학력무관,정규직·계약직,,"자율주행, 데이터분석가, 데이터엔지니어, 데이터마이닝, 데이터시각화 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46433380&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
(대구지사) Software Engineer,(주)모라이,수정일 23/09/25,~ 10/23(월),대구 북구,경력무관,학력무관,정규직·계약직,,"자율주행, 기술지원, 데이터엔지니어, SI개발, 솔루션 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46433371&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
아우토크립트 인재풀 등록,아우토크립트(주),수정일 23/09/18,~ 10/18(수),서울 영등포구,경력무관,학력무관,정규직·계약직,,"데이터분석가, 데이터엔지니어, 백엔드/서버개발, 보안컨설팅, 앱개발 외 수정일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46599413&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
(주)스카이오토넷 - 영상처리 개발자 (병역특례-전문연구요원),(주)스카이오토넷,등록일 23/10/10,~ 12/08(금),서울 서초구,신입·경력,석사↑,정규직·전문연구요원,,"백엔드/서버개발, 앱개발, 웹개발, 유지보수, 정보보안 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46724059&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
[대구] 소프트웨어 개발자 - System 사업실,(주)지큐브,수정일 23/08/23,상시채용,대구전체,신입·경력,대졸↑,정규직,,"임베디드, S/W, C++, C언어, Git 외 수정일 23/08/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45853192&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
[품질관리실] 품질컴플라이언스팀 채용,(주)트위니,수정일 23/09/04,채용시,대전 유성구,경력무관,학력무관,정규직,,"자율주행, 웹마스터, 유지보수, QA/테스터, 정보통신 외 수정일 23/09/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46502742&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
(대구지사) Education Engineer,(주)모라이,수정일 23/09/25,~ 10/23(월),대구 북구,경력무관,학력무관,정규직·계약직,,"자율주행, 기술지원, 솔루션, 교육기획, IT강사 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46433394&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
[경기 성남] 솔루션 영업 모집,(주)다리소프트,등록일 23/10/11,상시채용,경기 성남시 분당구,경력5년↑,고졸↑,정규직,,"데이터엔지니어, 백엔드/서버개발, 앱개발, 프론트엔드, 데이터라벨링 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46733741&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
[품질관리실] 품질보증팀(경력직) 채용,(주)트위니,수정일 23/10/04,상시채용,대전 유성구,경력무관,학력무관,정규직,,"자율주행, 웹마스터, 유지보수, QA/테스터, 정보통신 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46647654&location=ts&searchword=%EC%9E%90%EC%9C%A8%EC%A3%BC%ED%96%89&searchType=search&paid_fl=n&search_uuid=39a46738-77f6-40a7-8cbf-2a9ac3bd747f
