공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
[텐텍(주)] (전주거주) 피부과 의료기기 영업직 채용,텐텍(주),등록일 23/09/25,~ 11/24(금),서울 강남구,경력무관,학력무관,정규직,,"기술영업, 의료기기영업, 장비영업, 영업, 영업직 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46644763&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=ac1b3f02-320d-4b40-915a-e64c4160bc6f
(주)한맥아이티 LED 전광판 영업직원 채용,한맥전자(주),수정일 23/09/06,채용시,서울 성동구,경력무관,대졸↑,정규직,,"기술영업, 장비영업, 유통영업, 무역업, 상사 외 수정일 23/09/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46525048&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=ac1b3f02-320d-4b40-915a-e64c4160bc6f
(주)한맥아이티 LED스크린 기술지원 직원 채용,한맥전자(주),등록일 23/09/06,채용시,서울 성동구,경력무관,대졸↑,정규직,,"기술영업, 장비영업, 유통영업, 무역업, 상사 외 등록일 23/09/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46525078&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=ac1b3f02-320d-4b40-915a-e64c4160bc6f
[한국경제신문/충정로/250만이상] 미술전시 코디네이터 모집,(주)엠제이플렉스,수정일 23/10/10,채용시,서울 중구,경력무관,학력무관,파견직,252 만원,"GRO(컨시어지), 고객응대, 리포터, 큐레이터, 크리에이터 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46722860&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=ac1b3f02-320d-4b40-915a-e64c4160bc6f
[소피텔 앰배서더 서울 호텔] 각 부문 채용,(주)에이에이호텔매니지먼트,수정일 23/10/04,~ 11/03(금),서울 송파구,신입·경력,학력무관,계약직,,"바리스타, 바텐더, 소믈리에, 조리사, 주방장 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46682179&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
(주)유투바이오 기업문화전략실 HR팀 채용 (HRM),(주)유투바이오,수정일 23/10/04,~ 10/31(화),서울 송파구,경력,대졸↑,정규직,,"급여(Payroll), 복리후생, 인사기획, 인사행정, 인사 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46540531&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
홍소율 쉐프 제과제빵 파티쉐 팀 구인 Tuff enuff Paris haus,터프이너프로스터스,수정일 23/10/06,상시채용,경기 평택시,경력무관,학력무관,정규직,240 이상 (면접 후 협의),"메뉴개발, 바리스타, 제과/제빵사, 주방장, 요리사 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46516836&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
극동물류그룹 재무팀 정규직 추가 인력채용의 件 (대리-과장급),(주)국제해양기술,수정일 23/09/19,채용시,서울 중구,경력3년↑,초대졸↑,정규직,,"경리, 경리사무원, 전산회계, 더존, 관리회계 외 수정일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46374839&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
리빙브랜드 마틸라 물류센터 [물류팀 정규직] 채용,주식회사 더메종,등록일 23/09/22,~ 10/22(일),대구 달서구,경력무관,학력무관,정규직,,"물류관리, 재고관리, 창고관리, 입고/입하, 출고/출하 외 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46634581&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[프레이저 풀레이스 서울 호텔] 시설팀장 채용,Fraser Place Hotel (프레이저 플레이스 호텔),등록일 23/10/05,~ 11/04(토),서울 중구,신입·경력,학력무관,정규직,,"호텔, 전기설계, 전기제어, 기계기사, 전기기사 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698391&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
웹 프로그램 개발자 정규직 및 비정규직 모집,이피언스(주),등록일 23/09/26,~ 10/26(목),서울 성동구,경력무관,학력무관,정규직·기간제,,"웹개발, .NET, HTML, XML, SI·시스템통합 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46660001&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[아이티앤] 전산관리(차장급) 경력직 채용,(주)아이티앤,수정일 23/10/04,~ 10/13(금),서울 광진구,경력5년↑,초대졸↑,정규직,,"정보보안, SE(시스템엔지니어), 네트워크, 방화벽, DLP 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46576528&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[HLBF&B] 더리버 HEY 카페 바리스타 채용,에이치엘비에프앤비주식회사,등록일 23/09/27,~ 10/27(금),서울 용산구,경력무관,학력무관,정규직·계약직,,"바리스타, 카페매니저, 홀매니저, 홀서빙, 매장관리 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46664325&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
콘텐츠 파일 매니저(3개월 계약직),(주)보이스루,수정일 23/10/06,채용시,서울 강남구,경력무관,학력무관,기간제·계약직,270 만원,"콘텐츠관리, 콘텐츠디자인, 편집디자인, 폰트디자인, 표지디자인 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46711640&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[에그드랍] 구매 담당 채용,(주)골든하인드,등록일 23/09/27,~ 10/27(금),서울 서초구,신입·경력,대졸↑,정규직,,"구매관리, 구매기획, 자재구매, 구매, 품질관리 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46665183&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
(주)호반호텔앤리조트 제천포레스트리솜 시설팀 신입/경력 채용,(주)호반호텔앤리조트,등록일 23/10/09,~ 11/08(수),충북 제천시,경력무관,고졸↑,정규직·계약직,,"공조설비, 설비보수, 소방/방재, 에너지관리, 가스설비 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46718259&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
총무담당 경력사원 모집 공고(주임-과장),(주) 국제선박투자운용,수정일 23/09/06,채용시,서울 중구,경력2년↑,초대졸↑,정규직,,"총무, 비품관리, 사내행사, 사무행정, 상표관리 외 수정일 23/09/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46519918&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
ASK COMPANY 글로벌 화장품 BM 채용,주식회사 리만코리아,수정일 23/09/27,내일마감,서울 강남구,경력3년↑,대졸↑,정규직·계약직,,"품질검사원, 품질분석, 브랜드MD, 브랜드관리, 브랜드기획 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46662569&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[오스템카디오] 국내/해외 인허가(RA) 담당자 채용,오스템카디오(주),등록일 23/08/29,채용시,서울 강서구,경력 3~7년,대졸↑,정규직,,"RA, 연구원, R&D, 의료기기연구, 제약/바이오 외 등록일 23/08/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46458484&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
"서유럽,북유럽 여행 상품 매니저(OP) 경력 정규직 채용",(주)링켄리브,수정일 23/09/21,~ 10/20(금),서울 영등포구,경력2년↑,고졸↑,정규직,,"관광가이드, 관광통역안내사, 매표/검표, 커뮤니티매니저, 고객안내 외 수정일 23/09/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46629402&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
홍소율 쉐프의 제과 파티쉐 모집 Tuff enuff roasters,터프이너프,수정일 23/10/09,상시채용,경기 평택시,경력무관,학력무관,정규직,240 이상 (면접 후 협의),"메뉴개발, 바리스타, 부주방장, 제과/제빵사, 주방장 외 수정일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46559606&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[(주)세스코 외식사업부] 홀 점장/부점장 채용,(주)세스코,등록일 23/09/28,~ 10/28(토),서울 강동구,경력5년↑,학력무관,정규직·기간제,,"소믈리에, 지배인, 카페매니저, 캐셔, 호텔리어 외 등록일 23/09/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46669499&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[셀바티코] SNS/Contents Designer 모집 / Made in France 뷰티,(주)본작,등록일 23/10/01,~ 10/31(화),서울 강남구,신입,대졸↑,정규직,250 (면접 후 협의),"공간디자인, 광고디자인, 그래픽디자인, 브랜드디자인, 시각디자인 외 등록일 23/10/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46671347&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[투바이트] 게임 로컬라이제이션 전문가 프리랜서 모집,투바이트(주),수정일 23/09/08,상시채용,경기 안양시 동안구,경력무관,학력무관,프리랜서,,"통/번역, 영어, 일본어, 로컬라이제이션, 게임번역 외 수정일 23/09/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46544747&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[청담오라클피부과] 피부 관리사 구인,청담오라클피부과의원,등록일 23/09/12,~ 11/11(토),서울 강남구,경력무관,학력무관,정규직,,"간호조무사, 피부관리사, 미용사, 뷰티매니저, 에스테틱/스파 외 등록일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46566892&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
신정개발특장차(주) 자재구매팀 직원 채용,신정개발특장차주식회사,등록일 23/09/18,~ 11/17(금),울산 울주군,경력무관,학력무관,정규직,,"구매관리, 구매, 자동차부품 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46605183&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[평촌] (주)이즈미디어 FAE팀 엔지니어 채용(경력),(주)이즈미디어,등록일 23/08/23,~ 10/22(일),경기 안양시 동안구,경력,학력무관,정규직,,"기술지원, FAE, 기계조작원, 기술엔지니어, 전기설계 외 등록일 23/08/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46422085&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
(주)흥국에프엔비 IT담당자(팀원/사원급) 모집공고,(주)흥국에프엔비,수정일 23/09/18,채용시,서울 강남구,경력 1~3년,대졸↑,정규직,,"유지보수, 네트워크, 방화벽, 솔루션, 정보통신 외 수정일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46419571&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
마린시티 / 솔레노어 PT STUDIO 인스트럭터(트레이너) 채용,솔레노어PTSTUDIO,수정일 23/08/23,채용시,부산 해운대구,경력무관,학력무관,정규직,,"트레이너, 유튜브, 휘트니스센터 수정일 23/08/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46385228&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[국내 최상위 엔터 그룹 계열사] 스타일디렉팅,(주)아데코코리아,수정일 23/10/11,채용시,서울 송파구,경력3년↑,학력무관,정규직,,"스타일리스트, 메이크업, 연예, 연예기획사, 매니지먼트 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46675415&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
전자 부품 품질 및 해외 고객 CS 엔지니어 (신입 가능),(주)아젠컴,수정일 23/09/23,채용시,경기 시흥시,경력무관,대졸↑,정규직,,"기술엔지니어, PCB, 품질분석, CS, 고객관리 외 수정일 23/09/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46640973&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
E commerce Visual Merchandiser-해외 유명 럭셔리 브랜드사,엔터웨이파트너스,등록일 23/10/06,~ 11/05(일),서울 강남구,경력 5~7년,대졸↑,정규직,,"VMD, VMD, 패션MD, 잡화 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46709027&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[HLBF&B] 더리버 NOCT 와인다이닝바 셰프 경력채용,에이치엘비에프앤비주식회사,수정일 23/09/20,~ 11/05(일),서울 용산구,경력 3~8년,학력무관,정규직,,"부주방장, 조리사, 주방장, 요리사, 주방 외 수정일 23/09/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46527029&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
인공지능 자연어처리 AI SW 전문연구요원,(주)닥터송,등록일 23/09/04,상시채용,서울 강서구,경력무관,석사↑,전문연구요원·병역특례,,"솔루션, 챗봇, NLP(자연어처리), AI(인공지능), 헬스케어 외 등록일 23/09/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46497583&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
패션 온라인 MD 경력직,(주)오콘,등록일 23/09/18,~ 10/18(수),경기 성남시 분당구,경력 3~12년,대졸↑,정규직,,"온라인MD, 패션MD, 쇼핑몰, SNS, 패션 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46600340&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
"삼청동 신규 카페 꼬르지엘모 매니저, 직원, 파트타이머 모집",트레이드메이커(주),등록일 23/10/04,~ 11/03(금),서울 종로구,경력무관,학력무관,정규직·아르바이트,"3,100 만원","카페매니저, 카페, 음식료 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46685691&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
제이엘브 MD/팀장 정규직 모집합니다(경력),(주)코스모스코리아그룹,수정일 23/10/11,~ 10/19(목),서울 서초구,경력 2~10년,초대졸↑,정규직,,"온라인MD, 마케팅기획, 마케팅전략, 패션MD, AMD 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46610437&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
와인 마케팅 브랜드 매니저 경력직 채용,(주)까브드뱅,수정일 23/09/26,~ 10/20(금),서울 영등포구,경력 2~10년,대졸↑,정규직,,"브랜드마케팅, 마케팅, 홍보, 유통업, 수입유통 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46619133&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
2023년 각 부문별 경력직 채용 (서울 및 대구),주식회사 리만코리아,수정일 23/09/27,내일마감,서울 강남구,신입·경력,학력무관,정규직·계약직,,"데이터분석가, 백엔드/서버개발, 보안컨설팅, 정보보안, 프론트엔드 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46566608&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[지성학원] 재수종합반/단과반 국어 영어 강사 모집합니다.,지성학원,수정일 23/10/04,채용시,대구 수성구,경력1년↑,대졸↑,계약직,,"학원강사, 입시학원, 영어, 대학교, 외 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46622863&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
[레모네이드] CS/운영 매니저,(주)데이원컴퍼니,수정일 23/08/30,상시채용,서울 강남구,경력무관,학력무관,정규직·계약직,,"영업지원, 주문관리, CS, CX매니저, 고객관리 외 수정일 23/08/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46378270&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
(주)리마켓 O.A지원팀 영업관리(사무) 정규직 채용,주식회사 리마켓,수정일 23/09/12,내일마감,경기 용인시 기흥구,경력무관,고졸↑,정규직,,"영업관리, 영업지원, 매출관리, 정산관리, 주문관리 외 수정일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46565982&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
리빙브랜드 마틸라 오프라인 영업(B2B) 부문 [경력] 채용,주식회사 더메종,수정일 23/09/19,~ 10/13(금),서울 성동구,경력,학력무관,정규직,,"영업관리, 영업직, 영업마케팅, 영업전략, 영업판촉 외 수정일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46352302&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
"[시원스쿨] 기초독일어 강사 (한국인, 원어민) 채용",(주)에스제이더블유인터내셔널,수정일 23/09/18,~ 10/17(화),서울 영등포구,경력무관,대졸↑,계약직·프리랜서,,"제2외국어, 원어민강사, 어학원, 영어, 일본어 외 수정일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46383900&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=f79df9d0-40bf-45a8-a432-047c805cf422
(프레이저 플레이스 호텔) 세일즈 지배인 & Admin 채용,Fraser Place Hotel (프레이저 플레이스 호텔),등록일 23/10/05,~ 11/04(토),서울 중구,신입·경력,초대졸↑,정규직,,"해외영업, 기업영업, 호텔, 지배인, 콘도 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698295&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[바잉스퀘어] 시니어 소싱 매니저(리더급),(주)바잉스퀘어,수정일 23/09/18,~ 10/16(월),서울 강남구,경력10년↑,대졸↑,정규직,,"B2B, 무역거래, 통관, 국제물류, 구매 외 수정일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46379920&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[텐텍(주)] (원주거주) 피부과 의료기기 영업직 채용,텐텍(주),수정일 23/09/25,~ 11/24(금),서울 강남구,경력무관,학력무관,정규직,,"기술영업, 의료기기영업, 장비영업, 영업, 영업직 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46644739&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
"[프레이저 플레이스 서울 호텔] 세일즈 지배인, SM Admin",디에스디엘(주),등록일 23/10/04,~ 11/03(금),서울 중구,신입·경력,초대졸↑,정규직,,"영업직, 해외영업, 기업영업, 호텔, 지배인 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46690518&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[프레이저 플레이스 서울 호텔] F&B 신입 경력직 채용,디에스디엘(주),등록일 23/10/04,~ 11/03(금),서울 중구,신입,초대졸↑,정규직,,"매장관리, 매장매니저, 바리스타, 소믈리에, 지배인 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46690551&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
(주)리마켓 아웃바운드 세일즈 매니저,주식회사 리마켓,등록일 23/09/14,~ 10/14(토),경기 용인시 기흥구,경력무관,학력무관,정규직,,"영업관리, 영업지원, 영업직, 가구판매, 건설영업 외 등록일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46578190&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
[시원스쿨] 시스템관리자(SE) 채용,(주)에스제이더블유인터내셔널,등록일 23/10/05,~ 10/18(수),서울 영등포구,경력 1~3년,학력무관,정규직,,"SE(시스템엔지니어), 네트워크, 정보보호교육, 솔루션, 클라우드 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46695281&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
26. Retail Operations Specialist [하이엔드 명품사],베스트네트워크㈜,수정일 23/10/11,채용시,서울 강남구,경력 3~12년,대졸↑,정규직,,"잡화판매, 가맹점관리, 가맹점영업, 고객관리, 서치펌 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46705387&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
After Sales Service Manager (부장급) - 하이엔드 해외 럭셔리,HeNny & McCoy,등록일 23/10/06,~ 11/05(일),서울 강남구,경력12년↑,대졸↑,정규직,,"영업지원, 고객관리, 상담원, 고객관리, 콜센터/고객센터 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46712539&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
21. Retail Specialist [하이엔드 명품사],베스트네트워크㈜,수정일 23/10/10,채용시,서울 강남구,경력5년↑,대졸↑,정규직,,"매장관리, 매출관리, 서치펌, 헤드헌팅 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46705073&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=78e22d97-8abf-4158-a1a4-42346ef1b1b6
